"submission_id","QUD","RT","age","b1","b2","comments","education","endTime","experiment_id","gender","languages","optionLeft","optionRight","p1","p2","picture","question","question1","question2","question3","question4","response","startDate","startTime","timeSpent","trial_name","trial_number","utterances","participant_id"
515,"Rate how likely each of the following statements is!",19619,29,"292.5|40|40|80","437.5|140|40|80","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","250|180|75|200","475|230|75|100","images/group1/S20-468.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","100|0|0|0","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",15,"bg|none|b|g","participant2"
515,"Rate how likely each of the following statements is!",324700,29,"408.5|154.33333333333331|80|40","328.5|154.33333333333331|80|40","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","seesaw",NA,"images/group1/S97-1674.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","0|0|100|7","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",16,"g|b|bg|none","participant2"
515,"Rate how likely each of the following statements is!",25730,29,"370|100|40|80","335|160|80|40","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","362.5|230|75|100",NA,"images/group1/S44-806.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","0|0|0|100","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",17,"g|bg|b|none","participant2"
515,"Rate how likely each of the following statements is!",10718,29,"282.5|40|40|80","442.5|140|40|80","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","250|180|75|200","475|230|75|100","images/group1/S32-806.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","0|100|0|0","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",18,"g|none|b|bg","participant2"
515,"Rate how likely each of the following statements is!",7385,29,"292.5|40|40|80","437.5|40|40|80","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","250|180|75|200","475|180|75|200","images/group1/S15-443.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","0|100|0|0","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",19,"g|bg|b|none","participant2"
515,"Rate how likely each of the following statements is!",7907,29,"262.5|178.33333333333331|80|40","462.5|178.33333333333331|80|40","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","seesaw",NA,"images/group1/S89-1642-dep.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","0|0|100|0","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",20,"none|b|bg|g","participant2"
515,"Rate how likely each of the following statements is!",8528,29,"292.5|40|40|80","442.5|140|40|80","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","250|180|75|200","475|230|75|100","images/group1/S10-203.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","0|100|0|0","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",21,"bg|b|none|g","participant2"
515,"Rate how likely each of the following statements is!",6471,29,"292.5|40|40|80","432.5|40|40|80","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","250|180|75|200","475|180|75|200","images/group1/S1-121.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","0|0|100|0","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",22,"none|b|bg|g","participant2"
515,"Rate how likely each of the following statements is!",9303,29,"292.5|140|40|80","437.5|140|40|80","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S57-1007.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","0|0|0|100","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",23,"none|bg|b|g","participant2"
515,"Rate how likely each of the following statements is!",6623,29,"250|160|80|40","400|40|40|80","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","287.5|230|75|100","437.5|180|75|200","images/group1/S93-1674.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","0|100|0|0","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",24,"none|bg|g|b","participant2"
515,"Rate how likely each of the following statements is!",6840,29,"282.5|140|40|80","432.5|140|40|80","sorry if i didnt finsh in time i had important phone call i may have just failed by seconds","Graduated College",1579786472455,12,"male","english","impossible event","certain event","362.5|230|150|100",NA,"images/group1/S12-203.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","100|0|0|0","Thu Jan 23 2020 12:36:33 GMT+0000 (Greenwich Mean Time)",1579782993098,57.9892833333333,"slider_main",25,"b|g|bg|none","participant2"
514,NA,97413,33,"330|140|40|80","475|160|80|40",NA,"Graduated College",1579786322738,12,"male","English",NA,NA,"250|230|150|100","512.5|230|75|100",NA,NA,NA,NA,NA,NA,"25|25|80|25","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"train1",1,"none|none|b|none","participant3"
514,NA,45492,33,"292.5|40|40|80","442.5|140|40|80",NA,"Graduated College",1579786322738,12,"male","English",NA,NA,"212.5|180|150|200","512.5|230|150|100",NA,NA,NA,NA,NA,NA,"65|65|90|10","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"train2",2,"b|b|bg|none","participant3"
514,NA,28297,33,"367.9257765771591|120|80|40","366.2934144528605|160|80|40",NA,"Graduated College",1579786322738,12,"male","English",NA,NA,"362.5|230|75|100",NA,NA,NA,NA,NA,NA,NA,"0|0|0|100","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"train3",3,"b|bg|b|none","participant3"
514,NA,121033,33,"285.2631876094148|158.33333333333331|40|80","298.39191476593663|98.33333333333331|80|40",NA,"Graduated College",1579786322738,12,"male","English",NA,NA,"seesaw",NA,NA,NA,NA,NA,NA,NA,"0|0|0|100","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"train4",4,"b|g|g|bg","participant3"
514,"Rate how likely each of the following statements is!",45259,33,"287.5|140|40|80","437.5|140|40|80",NA,"Graduated College",1579786322738,12,"male","English","impossible event","certain event","212.5|230|150|100","512.5|230|150|100","images/group2/S83-1609.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","90|10|20|20","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"slider_main",1,"bg|none|g|b","participant3"
514,"Rate how likely each of the following statements is!",39426,33,"282.5|140|40|80","437.5|160|80|40",NA,"Graduated College",1579786322738,12,"male","English","impossible event","certain event","250|230|75|100","475|230|75|100","images/group2/S55-1006.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","65|80|35|20","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"slider_main",2,"bg|b|none|g","participant3"
514,"Rate how likely each of the following statements is!",83358,33,"250|160|80|40","400|40|40|80",NA,"Graduated College",1579786322738,12,"male","English","impossible event","certain event","287.5|230|75|100","437.5|180|75|200","images/group2/S93-1674.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","25|5|5|90","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"slider_main",3,"g|none|b|bg","participant3"
514,"Rate how likely each of the following statements is!",24262,33,"292.5|140|40|80","432.5|140|40|80",NA,"Graduated College",1579786322738,12,"male","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S30-805.jpg",NA,"<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","15|40|40|80","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"slider_main",4,"bg|b|g|none","participant3"
514,"Rate how likely each of the following statements is!",43233,33,"282.5|140|40|80","442.5|140|40|80",NA,"Graduated College",1579786322738,12,"male","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S7-130.jpg",NA,"<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","15|95|5|20","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"slider_main",5,"g|bg|none|b","participant3"
514,"Rate how likely each of the following statements is!",43183,33,"282.5|140|40|80","437.5|140|40|80",NA,"Graduated College",1579786322738,12,"male","English","impossible event","certain event","362.5|230|150|100",NA,"images/group2/S22-468.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","15|95|15|5","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"slider_main",6,"b|bg|g|none","participant3"
514,"Rate how likely each of the following statements is!",22124,33,"292.5|40|40|80","432.5|40|40|80",NA,"Graduated College",1579786322738,12,"male","English","impossible event","certain event","250|180|75|200","475|180|75|200","images/group2/S1-121.jpg",NA,"<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","5|20|95|20","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"slider_main",7,"none|b|bg|g","participant3"
514,"Rate how likely each of the following statements is!",91227,33,"335|160|80|40","375|100|40|80",NA,"Graduated College",1579786322738,12,"male","English","impossible event","certain event","362.5|230|75|100",NA,"images/group2/S59-1007.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","95|15|10|5","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"slider_main",8,"b|g|bg|none","participant3"
514,"Rate how likely each of the following statements is!",89162,33,"320|140|40|80","400|140|40|80",NA,"Graduated College",1579786322738,12,"male","English","impossible event","certain event","300|230|50|100","425|230|50|100","images/group2/S63-1039.jpg",NA,"<b>Blue will</b> and <b>green will not</b> touch the ground.","<b>Blue will</b> and <b>green will</b> touch the ground.","<b>Blue will not</b> and <b>green will not</b> touch the ground.","<b>Blue will not</b> and <b>green will</b> touch the ground.","35|90|10|25","Thu Jan 23 2020 12:36:20 GMT+0000 (Greenwich Mean Time)",1579782980550,55.7031333333333,"slider_main",9,"b|bg|none|g","participant3"
